,states,year,quarter,brand,user_counts,percentage
2902,karnataka,2020,1,Lenovo,299776,0.017616286791193002
2903,karnataka,2020,1,Others,1156444,0.06795823935857001
2904,karnataka,2020,2,Xiaomi,4835717,0.259213193673069
2905,karnataka,2020,2,Samsung,3760784,0.201592614157234
2906,karnataka,2020,2,Vivo,3448934,0.184876244186257
2907,karnataka,2020,2,Oppo,2113499,0.11329174672852801
2908,karnataka,2020,2,Apple,721866,0.038694818423825
2909,karnataka,2020,2,Realme,645204,0.034585437776991
2910,karnataka,2020,2,OnePlus,636867,0.034138542229619005
2911,karnataka,2020,2,Motorola,562359,0.030144624340256002
2912,karnataka,2020,2,Huawei,357407,0.019158401931111003
2913,karnataka,2020,2,Lenovo,316928,0.016988570473503002
2914,karnataka,2020,2,Others,1255801,0.06731580607960101
2915,karnataka,2020,3,Xiaomi,5287266,0.258072146254676
2916,karnataka,2020,3,Samsung,4123920,0.20128907556052303
2917,karnataka,2020,3,Vivo,3885369,0.18964536999299503
2918,karnataka,2020,3,Oppo,2361292,0.11525497192197201
2919,karnataka,2020,3,Apple,764040,0.037292892512769
2920,karnataka,2020,3,Realme,730583,0.035659851958872
2921,karnataka,2020,3,OnePlus,665424,0.032479432631036004
2922,karnataka,2020,3,Motorola,596112,0.02909630482903
2923,karnataka,2020,3,Huawei,384491,0.018767056090162
2924,karnataka,2020,3,Lenovo,336521,0.016425634104614003
2925,karnataka,2020,3,Others,1352532,0.06601726414334501
2926,karnataka,2020,4,Xiaomi,5759174,0.257103893173725
2927,karnataka,2020,4,Samsung,4507034,0.201205240207423
2928,karnataka,2020,4,Vivo,4315773,0.19266687208166403
2929,karnataka,2020,4,Oppo,2613131,0.11665668609299601
2930,karnataka,2020,4,Realme,827842,0.036956931867785
2931,karnataka,2020,4,Apple,817087,0.03647680184027
2932,karnataka,2020,4,OnePlus,698767,0.031194701900189
2933,karnataka,2020,4,Motorola,629773,0.028114637639997
2934,karnataka,2020,4,Huawei,412496,0.01841485037934
2935,karnataka,2020,4,Lenovo,356004,0.015892906584419
2936,karnataka,2020,4,Others,1463101,0.065316478232185
2937,karnataka,2021,1,Xiaomi,6173033,0.25618675462212703
2938,karnataka,2021,1,Samsung,4808995,0.19957787720299502
2939,karnataka,2021,1,Vivo,4760972,0.197584876919792
2940,karnataka,2021,1,Oppo,2840533,0.117884827550258
2941,karnataka,2021,1,Realme,932695,0.038707731694012
2942,karnataka,2021,1,Apple,874661,0.036299265366724
2943,karnataka,2021,1,OnePlus,736433,0.030562671585691002
2944,karnataka,2021,1,Motorola,644344,0.026740890291731004
2945,karnataka,2021,1,Huawei,430094,0.017849311034373
2946,karnataka,2021,1,Lenovo,358120,0.014862321417247
2947,karnataka,2021,1,Others,1535952,0.063743472315046
2948,karnataka,2021,2,Xiaomi,6567268,0.255029402132878
2949,karnataka,2021,2,Vivo,5226819,0.202975198305713
2950,karnataka,2021,2,Samsung,5073030,0.197003047218745
2951,karnataka,2021,2,Oppo,3067347,0.11911553960399901
2952,karnataka,2021,2,Realme,1108812,0.043058949541538
2953,karnataka,2021,2,Apple,931735,0.036182446033309
2954,karnataka,2021,2,OnePlus,794419,0.03084999768747
2955,karnataka,2021,2,Motorola,635937,0.024695601413582003
2956,karnataka,2021,2,Huawei,423934,0.016462802273913002
2957,karnataka,2021,2,Lenovo,343779,0.013350110401439
2958,karnataka,2021,2,Others,1577943,0.06127690538740901
2959,karnataka,2021,3,Xiaomi,6973776,0.252542919823811
2960,karnataka,2021,3,Vivo,5824764,0.21093348966824002
2961,karnataka,2021,3,Samsung,5266120,0.19070318876639603
2962,karnataka,2021,3,Oppo,3352923,0.12142015521640101
2963,karnataka,2021,3,Realme,1315961,0.047655191866538
2964,karnataka,2021,3,Apple,999896,0.036209458887143005
2965,karnataka,2021,3,OnePlus,906742,0.032836052119666004
2966,karnataka,2021,3,Motorola,618317,0.022391252681000003
2967,karnataka,2021,3,Huawei,423894,0.015350568824664
2968,karnataka,2021,3,Lenovo,322124,0.011665148910048
2969,karnataka,2021,3,Others,1609704,0.058292573236087004
2970,karnataka,2021,4,Xiaomi,7306532,0.248018323098655
2971,karnataka,2021,4,Vivo,6391484,0.21695725739542102
2972,karnataka,2021,4,Samsung,5458878,0.185300189961549
2973,karnataka,2021,4,Oppo,3645496,0.12374541092584701
2974,karnataka,2021,4,Realme,1586292,0.053846268213813005
2975,karnataka,2021,4,Apple,1120969,0.038051000341280006
2976,karnataka,2021,4,OnePlus,1018047,0.034557339894715
2977,karnataka,2021,4,Motorola,606099,0.020573872476268
2978,karnataka,2021,4,Huawei,403084,0.013682581250297001
2979,karnataka,2021,4,Lenovo,295548,0.010032299777125001
2980,karnataka,2021,4,Others,1627217,0.055235456665025
2981,karnataka,2022,1,Xiaomi,7620184,0.24423393469092203
2982,karnataka,2022,1,Vivo,6902224,0.22122265363121402
2983,karnataka,2022,1,Samsung,5641275,0.180808073653278
2984,karnataka,2022,1,Oppo,3941299,0.126322272869447
2985,karnataka,2022,1,Realme,1813184,0.058114221735147006
2986,karnataka,2022,1,Apple,1215812,0.038967897442429004
2987,karnataka,2022,1,OnePlus,1110711,0.035599313328193
2988,karnataka,2022,1,Motorola,595920,0.019099786351748003
2989,karnataka,2022,1,Huawei,394470,0.012643127806038
2990,karnataka,2022,1,Lenovo,290138,0.009299190851999001
2991,karnataka,2022,1,Others,1675132,0.053689527639578
2992,kerala,2018,1,Xiaomi,202313,0.25799174683492604
2993,kerala,2018,1,Samsung,163022,0.20788743458167902
2994,kerala,2018,1,Apple,60282,0.076872264672576
2995,kerala,2018,1,Oppo,59417,0.07576920722687501
2996,kerala,2018,1,Vivo,56537,0.07209659977760301
2997,kerala,2018,1,Realme,36851,0.046992797608724005
2998,kerala,2018,1,Huawei,36819,0.046951990859288
2999,kerala,2018,1,OnePlus,34552,0.044061087703906
3000,kerala,2018,1,Lenovo,25828,0.032936147638819004
3001,kerala,2018,1,Motorola,24841,0.031677514460891
3002,kerala,2018,1,Others,83722,0.106763208634708
3003,kerala,2018,2,Xiaomi,275516,0.258315542942113
3004,kerala,2018,2,Samsung,221630,0.20779364458783
3005,kerala,2018,2,Oppo,85046,0.079736580325843
3006,kerala,2018,2,Vivo,82708,0.077544541607951
3007,kerala,2018,2,Apple,78756,0.07383926487009401
3008,kerala,2018,2,Huawei,50881,0.047704500429875
3009,kerala,2018,2,Realme,49568,0.046473470987364006
3010,kerala,2018,2,OnePlus,43088,0.040398017226911005
3011,kerala,2018,2,Lenovo,34031,0.031906445512649005
3012,kerala,2018,2,Motorola,33926,0.031808000660049005
3013,kerala,2018,2,Others,111437,0.104479990849316
3014,kerala,2018,3,Xiaomi,347221,0.257659183228232
3015,kerala,2018,3,Samsung,278349,0.20655195392097603
3016,kerala,2018,3,Vivo,114342,0.08484874569419
3017,kerala,2018,3,Oppo,113855,0.084487361958091
3018,kerala,2018,3,Apple,93612,0.069465819925526
3019,kerala,2018,3,Huawei,69424,0.051516847012239006
3020,kerala,2018,3,Realme,63176,0.046880449510907
3021,kerala,2018,3,OnePlus,52471,0.038936685866259
3022,kerala,2018,3,Motorola,43126,0.032002125262875006
3023,kerala,2018,3,Lenovo,40146,0.029790783304813002
3024,kerala,2018,3,Others,131876,0.097860044315886
3025,kerala,2018,4,Xiaomi,453011,0.25778426996470705
3026,kerala,2018,4,Samsung,360358,0.20506041565423802
3027,kerala,2018,4,Vivo,159235,0.09061210042985701
3028,kerala,2018,4,Oppo,155311,0.088379162432013
3029,kerala,2018,4,Apple,119247,0.067857073758653
3030,kerala,2018,4,Huawei,94927,0.054017865780168005
3031,kerala,2018,4,Realme,82116,0.046727812597093
3032,kerala,2018,4,OnePlus,62694,0.035675793791248
3033,kerala,2018,4,Motorola,55176,0.031397703101188
3034,kerala,2018,4,Lenovo,51340,0.029214841184845002
3035,kerala,2018,4,Others,163911,0.093272961305984
3036,kerala,2019,1,Xiaomi,548894,0.256897797647129
3037,kerala,2019,1,Samsung,438229,0.20510347164498702
3038,kerala,2019,1,Vivo,202577,0.09481172166932501
3039,kerala,2019,1,Oppo,195876,0.09167546559432001
3040,kerala,2019,1,Apple,141765,0.066349998876732
3041,kerala,2019,1,Huawei,121756,0.056985225289990005
3042,kerala,2019,1,Realme,98968,0.046319801705868004
3043,kerala,2019,1,OnePlus,72822,0.034082739873744
3044,kerala,2019,1,Motorola,63627,0.029779221800372003
3045,kerala,2019,1,Lenovo,58335,0.027302417271358
3046,kerala,2019,1,Others,193775,0.09069213862616901
3047,kerala,2019,2,Xiaomi,646056,0.253338702916318
3048,kerala,2019,2,Samsung,526625,0.20650608371922302
3049,kerala,2019,2,Vivo,249735,0.09792888073604501
3050,kerala,2019,2,Oppo,241558,0.094722424060855
3051,kerala,2019,2,Apple,164485,0.06449969747079301
3052,kerala,2019,2,Huawei,150573,0.059044368466849004
3053,kerala,2019,2,Realme,116766,0.045787589597073006
3054,kerala,2019,2,OnePlus,79737,0.031267364058902
3055,kerala,2019,2,Motorola,74622,0.029261613062987003
3056,kerala,2019,2,Lenovo,70249,0.027546823404114
3057,kerala,2019,2,Others,229761,0.09009645250683501
3058,kerala,2019,3,Xiaomi,747507,0.24992184791319702
3059,kerala,2019,3,Samsung,622999,0.20829378364092102
3060,kerala,2019,3,Vivo,304898,0.10193974315295701
3061,kerala,2019,3,Oppo,292609,0.097831033015119
3062,kerala,2019,3,Apple,189074,0.063215091594245
3063,kerala,2019,3,Huawei,183186,0.06124649485801
3064,kerala,2019,3,Realme,138602,0.046340258973447006
3065,kerala,2019,3,OnePlus,87906,0.02939053408551
3066,kerala,2019,3,Motorola,82456,0.027568378478770004
3067,kerala,2019,3,Lenovo,75786,0.025338327488504002
3068,kerala,2019,3,Others,265940,0.08891450679931501
3069,kerala,2019,4,Xiaomi,865305,0.24695214355961703
3070,kerala,2019,4,Samsung,732411,0.20902510261311702
3071,kerala,2019,4,Vivo,370217,0.10565740603857701
3072,kerala,2019,4,Oppo,354067,0.10104830622003001
3073,kerala,2019,4,Huawei,219873,0.062750254142624
3074,kerala,2019,4,Apple,216607,0.06181816002452001
3075,kerala,2019,4,Realme,169629,0.048410959326335004
3076,kerala,2019,4,OnePlus,96332,0.027492495586394
3077,kerala,2019,4,Motorola,92194,0.026311538617407003
3078,kerala,2019,4,Lenovo,84283,0.024053793189263
3079,kerala,2019,4,Others,303020,0.08647984068211201
3080,kerala,2020,1,Xiaomi,990472,0.242862985604842
3081,kerala,2020,1,Samsung,858444,0.21048981981778703
3082,kerala,2020,1,Vivo,448326,0.10992919626630202
3083,kerala,2020,1,Oppo,423226,0.103774695241859
3084,kerala,2020,1,Huawei,259148,0.06354289368455
3085,kerala,2020,1,Apple,248003,0.06081014811015101
3086,kerala,2020,1,Realme,202442,0.04963862535419
3087,kerala,2020,1,OnePlus,103907,0.025477917846483
3088,kerala,2020,1,Motorola,100697,0.024690828273238003
3089,kerala,2020,1,Lenovo,96507,0.023663443440871002
3090,kerala,2020,1,Others,347144,0.085119446359722
3091,kerala,2020,2,Xiaomi,1124154,0.23772279229342302
3092,kerala,2020,2,Samsung,1009812,0.213543098482419
3093,kerala,2020,2,Vivo,545130,0.11527764502275802
3094,kerala,2020,2,Oppo,505563,0.10691048383072001
3095,kerala,2020,2,Huawei,303050,0.064085429758308
3096,kerala,2020,2,Apple,274565,0.058061758856921004
3097,kerala,2020,2,Realme,235063,0.049708343096113
3098,kerala,2020,2,Motorola,111798,0.023641718779473003
3099,kerala,2020,2,Lenovo,109268,0.023106704302362002
3100,kerala,2020,2,OnePlus,109047,0.023059969836179
3101,kerala,2020,2,Others,401394,0.084882055741318
3102,kerala,2020,3,Xiaomi,1299988,0.23287677122333003
3103,kerala,2020,3,Samsung,1205428,0.21593751679415202
3104,kerala,2020,3,Vivo,688186,0.12328001003170701
3105,kerala,2020,3,Oppo,608874,0.10907224620676001
3106,kerala,2020,3,Huawei,356331,0.063832291349443
3107,kerala,2020,3,Apple,315220,0.056467764183221004
3108,kerala,2020,3,Realme,282157,0.050544936674847
3109,kerala,2020,3,Lenovo,126302,0.022625441126417
3110,kerala,2020,3,Motorola,124372,0.022279705497733
3111,kerala,2020,3,OnePlus,117670,0.021079125091808003
3112,kerala,2020,3,Others,457772,0.082004191820575
3113,kerala,2020,4,Xiaomi,1466789,0.229646185970654
3114,kerala,2020,4,Samsung,1399186,0.21906199757670403
3115,kerala,2020,4,Vivo,811546,0.127058795532105
3116,kerala,2020,4,Oppo,707082,0.11070350573156901
3117,kerala,2020,4,Huawei,402396,0.06300068152259601
3118,kerala,2020,4,Apple,364712,0.057100728037726006
3119,kerala,2020,4,Realme,332456,0.052050603326763006
3120,kerala,2020,4,Lenovo,139386,0.021822813831918003
3121,kerala,2020,4,Motorola,134213,0.021012908848975
3122,kerala,2020,4,OnePlus,127085,0.019896921468650002
3123,kerala,2020,4,Others,502318,0.078644858152336
3124,kerala,2021,1,Xiaomi,1589645,0.229156416594456
3125,kerala,2021,1,Samsung,1517006,0.21868508938303202
3126,kerala,2021,1,Vivo,906705,0.13070671043426402
3127,kerala,2021,1,Oppo,775012,0.111722411442619
3128,kerala,2021,1,Huawei,426164,0.06143397747393901
3129,kerala,2021,1,Apple,398950,0.057510923759932005
3130,kerala,2021,1,Realme,378100,0.054505277036296006
3131,kerala,2021,1,Lenovo,140787,0.020295251092592
3132,kerala,2021,1,Motorola,138567,0.019975225398277
3133,kerala,2021,1,OnePlus,135957,0.019598978973879
3134,kerala,2021,1,Others,530050,0.076409738410709
3135,kerala,2021,2,Xiaomi,1714598,0.23119994746552802
3136,kerala,2021,2,Samsung,1605779,0.216526568000924
3137,kerala,2021,2,Vivo,999633,0.134792585250192
3138,kerala,2021,2,Oppo,831538,0.11212630710848301
3139,kerala,2021,2,Realme,444654,0.059958066812359004
3140,kerala,2021,2,Huawei,427830,0.057689483788139005
3141,kerala,2021,2,Apple,427612,0.05766008821638
3142,kerala,2021,2,OnePlus,146086,0.019698538972662
3143,kerala,2021,2,Lenovo,138448,0.018668615224505
3144,kerala,2021,2,Motorola,138108,0.018622768919927
3145,kerala,2021,2,Others,541797,0.073057030240896
3146,kerala,2021,3,Xiaomi,1859763,0.23394937369683902
3147,kerala,2021,3,Samsung,1678905,0.21119829421624803
3148,kerala,2021,3,Vivo,1115818,0.140364617566679
3149,kerala,2021,3,Oppo,896805,0.112813819867474
3150,kerala,2021,3,Realme,528624,0.066498394537969
3151,kerala,2021,3,Apple,461244,0.05802230978970101
3152,kerala,2021,3,Huawei,422903,0.053199193652371
3153,kerala,2021,3,OnePlus,167667,0.021091714180585003
3154,kerala,2021,3,Motorola,135436,0.017037207093594003
3155,kerala,2021,3,Lenovo,132669,0.016689131603858
3156,kerala,2021,3,Others,549591,0.06913594379467601
3157,kerala,2021,4,Xiaomi,1989367,0.23476653358996702
3158,kerala,2021,4,Samsung,1752657,0.20683222777003402
3159,kerala,2021,4,Vivo,1227761,0.144888898854234
3160,kerala,2021,4,Oppo,961805,0.11350325296413301
3161,kerala,2021,4,Realme,622033,0.07340653141857001
3162,kerala,2021,4,Apple,507548,0.05989607980353501
3163,kerala,2021,4,Huawei,412197,0.048643644358322004
3164,kerala,2021,4,OnePlus,185990,0.021948804610912
3165,kerala,2021,4,Motorola,137360,0.016209945703290003
3166,kerala,2021,4,Lenovo,125313,0.014788271155477001
3167,kerala,2021,4,Others,551779,0.065115809771519
3168,kerala,2022,1,Xiaomi,2098370,0.23387205441994302
3169,kerala,2022,1,Samsung,1826034,0.20351907576865103
3170,kerala,2022,1,Vivo,1330622,0.14830335012241502
3171,kerala,2022,1,Oppo,1032233,0.115046656380934
3172,kerala,2022,1,Realme,705424,0.078622435565288
3173,kerala,2022,1,Apple,550489,0.06135428611997801
3174,kerala,2022,1,Huawei,408553,0.045534929230512
3175,kerala,2022,1,OnePlus,199414,0.022225518788439
3176,kerala,2022,1,Motorola,137230,0.015294853637846
3177,kerala,2022,1,Lenovo,124999,0.013931657872748
3178,kerala,2022,1,Others,558931,0.062295182093240004
3179,ladakh,2018,1,Xiaomi,2316,0.26366120218579203
3180,ladakh,2018,1,Samsung,1720,0.19581056466302302
3181,ladakh,2018,1,Vivo,1570,0.178734061930783
3182,ladakh,2018,1,Oppo,1138,0.12955373406193002
3183,ladakh,2018,1,Realme,429,0.048838797814207004
3184,ladakh,2018,1,Apple,259,0.029485428051001003
3185,ladakh,2018,1,OnePlus,233,0.026525500910746003
3186,ladakh,2018,1,Motorola,161,0.018328779599271
3187,ladakh,2018,1,Lenovo,159,0.018101092896174002
3188,ladakh,2018,1,Micromax,117,0.013319672131147
3189,ladakh,2018,1,Others,682,0.077641165755919
3190,ladakh,2018,2,Xiaomi,3442,0.266449914847499
3191,ladakh,2018,2,Samsung,2443,0.18911596222325402
3192,ladakh,2018,2,Vivo,2394,0.18532280538783003
3193,ladakh,2018,2,Oppo,1754,0.135779532435361
3194,ladakh,2018,2,Realme,606,0.046911286576869
3195,ladakh,2018,2,Apple,358,0.027713268307787003
3196,ladakh,2018,2,OnePlus,320,0.024771636476234003
3197,ladakh,2018,2,Motorola,265,0.020514011456881
3198,ladakh,2018,2,Lenovo,206,0.015946740981576002
3199,ladakh,2018,2,Micromax,188,0.014553336429787001
3200,ladakh,2018,2,Others,942,0.07292150487691501
3201,ladakh,2018,3,Xiaomi,4906,0.27640993858808904
3202,ladakh,2018,3,Vivo,3378,0.190320581441207
3203,ladakh,2018,3,Samsung,3360,0.18930643979942502
3204,ladakh,2018,3,Oppo,2448,0.137923263282438
3205,ladakh,2018,3,Realme,819,0.046143444701109
3206,ladakh,2018,3,Apple,457,0.025747929460814
3207,ladakh,2018,3,OnePlus,440,0.024790129021353
3208,ladakh,2018,3,Motorola,364,0.020508197644937002
3209,ladakh,2018,3,Lenovo,240,0.013521888557101002
3210,ladakh,2018,3,Huawei,200,0.011268240464251001
3211,ladakh,2018,3,Others,1137,0.06405994703926901
3212,ladakh,2018,4,Xiaomi,6734,0.281957877988527
3213,ladakh,2018,4,Vivo,4711,0.197253276389063
3214,ladakh,2018,4,Samsung,4481,0.18762299543608402
3215,ladakh,2018,4,Oppo,3307,0.138466691789138
3216,ladakh,2018,4,Realme,1087,0.045513545199514005
3217,ladakh,2018,4,Apple,591,0.024745634970481004
3218,ladakh,2018,4,OnePlus,555,0.023238286647406
3219,ladakh,2018,4,Motorola,486,0.020349202361512
3220,ladakh,2018,4,Lenovo,349,0.014612904576476002
3221,ladakh,2018,4,Huawei,278,0.011640078717079
3222,ladakh,2018,4,Others,1304,0.054599505924716005
3223,ladakh,2019,1,Xiaomi,8452,0.285068636378967
3224,ladakh,2019,1,Vivo,5967,0.201254679753111
3225,ladakh,2019,1,Samsung,5464,0.18428952072582502
3226,ladakh,2019,1,Oppo,4167,0.140544369118688
3227,ladakh,2019,1,Realme,1345,0.045364093224054006
3228,ladakh,2019,1,Apple,703,0.023710749097777
3229,ladakh,2019,1,OnePlus,669,0.022563998785793002
3230,ladakh,2019,1,Motorola,564,0.019022563998785002
3231,ladakh,2019,1,Lenovo,380,0.012816621133933
3232,ladakh,2019,1,Huawei,375,0.012647981382171
3233,ladakh,2019,1,Others,1563,0.05271678640089
3234,ladakh,2019,2,Xiaomi,10276,0.289334384502759
3235,ladakh,2019,2,Vivo,7098,0.199853587115666
3236,ladakh,2019,2,Samsung,6545,0.184283139993242
3237,ladakh,2019,2,Oppo,5008,0.141006870143034
3238,ladakh,2019,2,Realme,1573,0.04428989751098
3239,ladakh,2019,2,Apple,862,0.024270751210721003
3240,ladakh,2019,2,OnePlus,777,0.021877463678342
3241,ladakh,2019,2,Motorola,658,0.01852686113301
3242,ladakh,2019,2,Lenovo,465,0.013092690618312001
3243,ladakh,2019,2,Huawei,458,0.012895596350940002
3244,ladakh,2019,2,Others,1796,0.050568757742989
3245,ladakh,2019,3,Xiaomi,11485,0.293186633650728
3246,ladakh,2019,3,Vivo,7940,0.202690628749393
3247,ladakh,2019,3,Samsung,7048,0.17991984274883202
3248,ladakh,2019,3,Oppo,5503,0.14047941183978702
3249,ladakh,2019,3,Realme,1760,0.044928905113215005
3250,ladakh,2019,3,Apple,953,0.024327981007326003
3251,ladakh,2019,3,OnePlus,884,0.022566563704592
3252,ladakh,2019,3,Motorola,683,0.017435478518367003
3253,ladakh,2019,3,Huawei,560,0.014295560717841
3254,ladakh,2019,3,Lenovo,442,0.011283281852296
3255,ladakh,2019,3,Others,1915,0.048885712097618
3256,ladakh,2019,4,Xiaomi,12590,0.29205715876403404
3257,ladakh,2019,4,Vivo,8910,0.20669017351767602
3258,ladakh,2019,4,Samsung,7684,0.178249976802449
3259,ladakh,2019,4,Oppo,6141,0.142456156629859
3260,ladakh,2019,4,Realme,2003,0.046464693328384
3261,ladakh,2019,4,Apple,1058,0.024543008258327
3262,ladakh,2019,4,OnePlus,954,0.022130463023104
3263,ladakh,2019,4,Motorola,752,0.017444557854690002
3264,ladakh,2019,4,Huawei,607,0.014080913055581
3265,ladakh,2019,4,Lenovo,433,0.010044539296650001
3266,ladakh,2019,4,Others,1976,0.04583835946924
3267,ladakh,2020,1,Xiaomi,13890,0.29064657878217204
3268,ladakh,2020,1,Vivo,10052,0.21033689056287902
3269,ladakh,2020,1,Samsung,8475,0.17733835530445702
3270,ladakh,2020,1,Oppo,6916,0.144716467880309
3271,ladakh,2020,1,Realme,2292,0.04795982423101
3272,ladakh,2020,1,Apple,1130,0.023645114040594002
3273,ladakh,2020,1,OnePlus,1058,0.022138522703494003
3274,ladakh,2020,1,Motorola,787,0.016467880309688
3275,ladakh,2020,1,Huawei,703,0.014710190416405
3276,ladakh,2020,1,Lenovo,453,0.009478970495919
3277,ladakh,2020,1,Others,2034,0.042561205273069
3278,ladakh,2020,2,Xiaomi,15512,0.29249160915639
3279,ladakh,2020,2,Vivo,11201,0.211204133197571
3280,ladakh,2020,2,Samsung,9371,0.176697967341705
3281,ladakh,2020,2,Oppo,7736,0.14586868801146402
3282,ladakh,2020,2,Realme,2628,0.049553116868424
3283,ladakh,2020,2,Apple,1234,0.023268092167288004
3284,ladakh,2020,2,OnePlus,1131,0.021325941848625
3285,ladakh,2020,2,Motorola,828,0.015612625862654002
3286,ladakh,2020,2,Huawei,786,0.014820681072519002
3287,ladakh,2020,2,Lenovo,461,0.008692536863144001
3288,ladakh,2020,2,Others,2146,0.040464607610212006
3289,ladakh,2020,3,Xiaomi,17122,0.293179911302888
3290,ladakh,2020,3,Vivo,12388,0.21211965548535103
3291,ladakh,2020,3,Samsung,10309,0.17652094998373302
3292,ladakh,2020,3,Oppo,8583,0.146966661529768
3293,ladakh,2020,3,Realme,3003,0.051420352391226005
3294,ladakh,2020,3,Apple,1338,0.022910566599886002
3295,ladakh,2020,3,OnePlus,1228,0.021027037208266
3296,ladakh,2020,3,Motorola,865,0.014811390215920001
3297,ladakh,2020,3,Huawei,851,0.014571668293351001
3298,ladakh,2020,3,Lenovo,500,0.008561497234636001
3299,ladakh,2020,3,Others,2214,0.037910309754969
3300,ladakh,2020,4,Xiaomi,18866,0.290904044531478
3301,ladakh,2020,4,Vivo,13750,0.21201794828304002
3302,ladakh,2020,4,Samsung,11484,0.17707739040599502
3303,ladakh,2020,4,Oppo,9683,0.149306894052703
3304,ladakh,2020,4,Realme,3480,0.053659815274543006
3305,ladakh,2020,4,Apple,1484,0.022882518927420003
3306,ladakh,2020,4,OnePlus,1397,0.021541023545556003
3307,ladakh,2020,4,Huawei,924,0.014247606124620001
3308,ladakh,2020,4,Motorola,912,0.014062572278846
3309,ladakh,2020,4,Lenovo,524,0.008079811265477
3310,ladakh,2020,4,Others,2349,0.036220375310317
3311,ladakh,2021,1,Xiaomi,20199,0.288891431513608
3312,ladakh,2021,1,Vivo,15183,0.217151275046839
3313,ladakh,2021,1,Samsung,12232,0.174945293840014
3314,ladakh,2021,1,Oppo,10382,0.14848610535047702
3315,ladakh,2021,1,Realme,3940,0.056350920350691
3316,ladakh,2021,1,Apple,1613,0.023069551910067
3317,ladakh,2021,1,OnePlus,1531,0.021896766258098003
3318,ladakh,2021,1,Huawei,941,0.013458430469543
3319,ladakh,2021,1,Motorola,924,0.01321529198072
3320,ladakh,2021,1,Lenovo,520,0.007437177305167001
3321,ladakh,2021,1,Others,2454,0.03509775597477
3322,ladakh,2021,2,Xiaomi,21227,0.28284564545357604
3323,ladakh,2021,2,Vivo,16463,0.21936627225242503
3324,ladakh,2021,2,Samsung,13134,0.175007994883274
3325,ladakh,2021,2,Oppo,11029,0.14695927939452
3326,ladakh,2021,2,Realme,4715,0.062826457733717
3327,ladakh,2021,2,Apple,1823,0.024291120349642002
3328,ladakh,2021,2,OnePlus,1741,0.023198486302099003
3329,ladakh,2021,2,Motorola,922,0.012285470632128
3330,ladakh,2021,2,Huawei,894,0.011912376079309001
3331,ladakh,2021,2,Lenovo,490,0.006529154674341
3332,ladakh,2021,2,Others,2610,0.034777742244963
3333,ladakh,2021,3,Xiaomi,22384,0.275631079916266
3334,ladakh,2021,3,Vivo,18124,0.223174485900751
3335,ladakh,2021,3,Samsung,13661,0.16821819972909702
3336,ladakh,2021,3,Oppo,12095,0.14893486023888602
3337,ladakh,2021,3,Realme,5579,0.06869843615318301
3338,ladakh,2021,3,OnePlus,2176,0.026794729713089
3339,ladakh,2021,3,Apple,2004,0.024676763945326002
3340,ladakh,2021,3,Huawei,1013,0.012473833271764
3341,ladakh,2021,3,Motorola,910,0.011205516561999002
3342,ladakh,2021,3,Lenovo,476,0.005861347124738001
3343,ladakh,2021,3,Others,2788,0.034330747444895005
3344,ladakh,2021,4,Xiaomi,23462,0.269501590911701
3345,ladakh,2021,4,Vivo,19473,0.22368103656225202
3346,ladakh,2021,4,Samsung,14073,0.161652710293256
3347,ladakh,2021,4,Oppo,12900,0.14817877942037902
3348,ladakh,2021,4,Realme,6879,0.07901719563044901
3349,ladakh,2021,4,OnePlus,2678,0.030761455138587003
3350,ladakh,2021,4,Apple,2358,0.027085702470794
3351,ladakh,2021,4,Huawei,958,0.011004284549203
3352,ladakh,2021,4,Motorola,912,0.010475895103208
3353,ladakh,2021,4,Lenovo,449,0.005157540461996
3354,ladakh,2021,4,Others,2915,0.033483809458171004
3355,ladakh,2022,1,Xiaomi,24460,0.264455304242529
3356,ladakh,2022,1,Vivo,20679,0.22357609306750803
3357,ladakh,2022,1,Samsung,14554,0.157354149548069
3358,ladakh,2022,1,Oppo,13813,0.149342645850451
3359,ladakh,2022,1,Realme,7852,0.084893828655451
3360,ladakh,2022,1,OnePlus,2984,0.032262249708082
3361,ladakh,2022,1,Apple,2655,0.028705185313324003
3362,ladakh,2022,1,Huawei,996,0.010768498897201
3363,ladakh,2022,1,Motorola,921,0.009957617956147
3364,ladakh,2022,1,Lenovo,502,0.005427496432123
3365,ladakh,2022,1,Others,3076,0.033256930329109
3366,lakshadweep,2018,1,Samsung,102,0.203592814371257
3367,lakshadweep,2018,1,Xiaomi,100,0.199600798403193
3368,lakshadweep,2018,1,Vivo,67,0.133732534930139
3369,lakshadweep,2018,1,Oppo,56,0.111776447105788
3370,lakshadweep,2018,1,Huawei,25,0.049900199600798
3371,lakshadweep,2018,1,OnePlus,22,0.043912175648702007
3372,lakshadweep,2018,1,Apple,20,0.039920159680638
3373,lakshadweep,2018,1,Realme,20,0.039920159680638
3374,lakshadweep,2018,1,Gionee,12,0.023952095808383003
3375,lakshadweep,2018,1,COOLPAD,10,0.019960079840319
3376,lakshadweep,2018,1,Others,67,0.133732534930139
3377,lakshadweep,2018,2,Xiaomi,147,0.21428571428571402
3378,lakshadweep,2018,2,Samsung,128,0.18658892128279803
3379,lakshadweep,2018,2,Vivo,97,0.14139941690962102
3380,lakshadweep,2018,2,Oppo,87,0.126822157434402
